rebalance_date,model,sector,sector_weight
2020-04-30,equal_weight,Consumer Discretionary,0.0909090909090908
2020-04-30,equal_weight,Consumer Staples,0.0909090909090908
2020-04-30,equal_weight,Energy,0.0909090909090908
2020-04-30,equal_weight,Financials,0.0909090909090908
2020-04-30,equal_weight,Health Care,0.0909090909090908
2020-04-30,equal_weight,Industrials,0.0909090909090908
2020-04-30,equal_weight,Information Technology,0.0909090909090908
2020-04-30,equal_weight,Materials,0.0909090909090908
2020-04-30,equal_weight,Real Estate,0.0909090909090908
2020-04-30,equal_weight,Utilities,0.0909090909090908
2020-04-30,ewma,Communication Services,0.1217187030601966
2020-04-30,ewma,Consumer Discretionary,0.15
2020-04-30,ewma,Consumer Staples,0.2499999999999999
2020-04-30,ewma,Energy,2.754104919611481e-17
2020-04-30,ewma,Financials,0.0
2020-04-30,ewma,Health Care,0.1499999999999999
2020-04-30,ewma,Industrials,0.1782812969398033
2020-04-30,ewma,Information Technology,4.7904452293541153e-17
2020-04-30,ewma,Materials,0.15
2020-04-30,ewma,Real Estate,1.2102935029781056e-17
2020-04-30,ewma,Utilities,4.867272556882325e-18
2020-04-30,ledoit_wolf,Communication Services,0.0699214386091136
2020-04-30,ledoit_wolf,Consumer Discretionary,0.15
2020-04-30,ledoit_wolf,Consumer Staples,0.25
2020-04-30,ledoit_wolf,Energy,0.0506318179779426
2020-04-30,ledoit_wolf,Financials,1.839330015918915e-17
2020-04-30,ledoit_wolf,Health Care,0.15
2020-04-30,ledoit_wolf,Industrials,0.057044052537644
2020-04-30,ledoit_wolf,Information Technology,5.8611758293084916e-18
2020-04-30,ledoit_wolf,Materials,0.1499999999999999
2020-04-30,ledoit_wolf,Real Estate,0.010791289528237406
2020-04-30,ledoit_wolf,Utilities,0.111611401347062
2020-04-30,sample,Communication Services,0.06736760898469679
2020-04-30,sample,Consumer Discretionary,0.15
2020-04-30,sample,Consumer Staples,0.2499999999999999
2020-04-30,sample,Energy,0.049935309920472
2020-04-30,sample,Financials,2.0814134734677611e-19
2020-04-30,sample,Health Care,0.15
2020-04-30,sample,Industrials,0.0609557643183537
2020-04-30,sample,Information Technology,7.296004146299459e-19
2020-04-30,sample,Materials,0.15
2020-04-30,sample,Real Estate,0.0036140613248695
2020-04-30,sample,Utilities,0.1181272554516076
2020-05-29,equal_weight,Communication Services,0.0909090909090908
2020-05-29,equal_weight,Consumer Discretionary,0.0909090909090908
2020-05-29,equal_weight,Consumer Staples,0.0909090909090908
2020-05-29,equal_weight,Energy,0.0909090909090908
2020-05-29,equal_weight,Financials,0.0909090909090908
2020-05-29,equal_weight,Health Care,0.0909090909090908
2020-05-29,equal_weight,Industrials,0.0909090909090908
2020-05-29,equal_weight,Information Technology,0.0909090909090908
2020-05-29,equal_weight,Materials,0.0909090909090908
2020-05-29,equal_weight,Real Estate,0.0909090909090908
2020-05-29,equal_weight,Utilities,0.0909090909090908
2020-05-29,ewma,Communication Services,0.1739577101076178
2020-05-29,ewma,Consumer Discretionary,0.1499999999999999
2020-05-29,ewma,Consumer Staples,0.2499999999999999
2020-05-29,ewma,Energy,5.48733761318033e-18
2020-05-29,ewma,Financials,7.800373750976629e-18
2020-05-29,ewma,Health Care,0.15
2020-05-29,ewma,Industrials,0.1260422898923822
2020-05-29,ewma,Information Technology,2.688202131259778e-17
2020-05-29,ewma,Materials,0.15
2020-05-29,ewma,Real Estate,0.0
2020-05-29,ewma,Utilities,0.0
2020-05-29,ledoit_wolf,Communication Services,0.0848015058729654
2020-05-29,ledoit_wolf,Consumer Discretionary,0.15
2020-05-29,ledoit_wolf,Consumer Staples,0.2499999999999999
2020-05-29,ledoit_wolf,Energy,0.0265289130441565
2020-05-29,ledoit_wolf,Financials,0.0
2020-05-29,ledoit_wolf,Health Care,0.15
2020-05-29,ledoit_wolf,Industrials,0.0650273268784044
2020-05-29,ledoit_wolf,Information Technology,0.0
2020-05-29,ledoit_wolf,Materials,0.15
2020-05-29,ledoit_wolf,Real Estate,0.011069743945253807
2020-05-29,ledoit_wolf,Utilities,0.1125725102592196
2020-05-29,sample,Communication Services,0.0846352486555946
2020-05-29,sample,Consumer Discretionary,0.15
2020-05-29,sample,Consumer Staples,0.24999999999999992
2020-05-29,sample,Energy,0.0245474003082737
2020-05-29,sample,Financials,2.5451762213386982e-18
2020-05-29,sample,Health Care,0.1499999999999999
2020-05-29,sample,Industrials,0.0678575330933029
2020-05-29,sample,Information Technology,1.4977240378674146e-18
2020-05-29,sample,Materials,0.15
2020-05-29,sample,Real Estate,0.003469074229371102
2020-05-29,sample,Utilities,0.11949074371345719
2020-06-30,equal_weight,Communication Services,0.0909090909090908
2020-06-30,equal_weight,Consumer Discretionary,0.0909090909090908
2020-06-30,equal_weight,Consumer Staples,0.0909090909090908
2020-06-30,equal_weight,Energy,0.0909090909090908
2020-06-30,equal_weight,Financials,0.0909090909090908
2020-06-30,equal_weight,Health Care,0.0909090909090908
2020-06-30,equal_weight,Industrials,0.0909090909090908
2020-06-30,equal_weight,Information Technology,0.0909090909090908
2020-06-30,equal_weight,Materials,0.0909090909090908
2020-06-30,equal_weight,Real Estate,0.0909090909090908
2020-06-30,equal_weight,Utilities,0.0909090909090908
2020-06-30,ewma,Communication Services,0.0090964463922842
2020-06-30,ewma,Consumer Discretionary,0.1637615923681704
2020-06-30,ewma,Consumer Staples,0.2344711380635171
2020-06-30,ewma,Energy,1.7618285302889447e-18
2020-06-30,ewma,Financials,0.0
2020-06-30,ewma,Health Care,0.15
2020-06-30,ewma,Industrials,7.974815198399239e-19
2020-06-30,ewma,Information Technology,0.0039483708346588
2020-06-30,ewma,Materials,0.1887224523413693
2020-06-30,ewma,Real Estate,0.0
2020-06-30,ewma,Utilities,0.2499999999999999
2020-06-30,ledoit_wolf,Communication Services,0.08601155077562041
2020-06-30,ledoit_wolf,Consumer Discretionary,0.1499999999999999
2020-06-30,ledoit_wolf,Consumer Staples,0.2499999999999999
2020-06-30,ledoit_wolf,Energy,0.007814249631903
2020-06-30,ledoit_wolf,Financials,9.854712441868561e-19
2020-06-30,ledoit_wolf,Health Care,0.15
2020-06-30,ledoit_wolf,Industrials,0.0705268212116952
2020-06-30,ledoit_wolf,Information Technology,1.0530538521763084e-17
2020-06-30,ledoit_wolf,Materials,0.15
2020-06-30,ledoit_wolf,Real Estate,1.0970306113597435e-17
2020-06-30,ledoit_wolf,Utilities,0.13564737838078111
2020-06-30,sample,Communication Services,0.0861261080192073
2020-06-30,sample,Consumer Discretionary,0.1499999999999999
2020-06-30,sample,Consumer Staples,0.25
2020-06-30,sample,Energy,0.0003118298475687007
2020-06-30,sample,Financials,2.4522645509351864e-18
2020-06-30,sample,Health Care,0.15
2020-06-30,sample,Industrials,0.0754359872638477
2020-06-30,sample,Information Technology,1.4921781658030196e-17
2020-06-30,sample,Materials,0.1499999999999999
2020-06-30,sample,Real Estate,1.4558730095420735e-17
2020-06-30,sample,Utilities,0.1381260748693761
2020-07-31,equal_weight,Communication Services,0.0909090909090908
2020-07-31,equal_weight,Consumer Discretionary,0.0909090909090908
2020-07-31,equal_weight,Consumer Staples,0.0909090909090908
2020-07-31,equal_weight,Energy,0.0909090909090908
2020-07-31,equal_weight,Financials,0.0909090909090908
2020-07-31,equal_weight,Health Care,0.0909090909090908
2020-07-31,equal_weight,Industrials,0.0909090909090908
2020-07-31,equal_weight,Information Technology,0.0909090909090908
2020-07-31,equal_weight,Materials,0.0909090909090908
2020-07-31,equal_weight,Real Estate,0.0909090909090908
2020-07-31,equal_weight,Utilities,0.0909090909090908
2020-07-31,ewma,Communication Services,0.025432030712259506
2020-07-31,ewma,Consumer Discretionary,0.25
2020-07-31,ewma,Consumer Staples,0.2377029662473689
2020-07-31,ewma,Energy,6.683714678625005e-18
2020-07-31,ewma,Financials,2.5464502458276945e-17
2020-07-31,ewma,Health Care,0.1499999999999999
2020-07-31,ewma,Industrials,0.007116590886844812
2020-07-31,ewma,Information Technology,5.6697272074812856e-18
2020-07-31,ewma,Materials,0.1195934136576439
2020-07-31,ewma,Real Estate,0.029203865145062107
2020-07-31,ewma,Utilities,0.1809511333508205
2020-07-31,ledoit_wolf,Communication Services,0.0893497928282351
2020-07-31,ledoit_wolf,Consumer Discretionary,0.15
2020-07-31,ledoit_wolf,Consumer Staples,0.25
2020-07-31,ledoit_wolf,Energy,0.0100791680409605
2020-07-31,ledoit_wolf,Financials,9.218841441585524e-20
2020-07-31,ledoit_wolf,Health Care,0.1499999999999999
2020-07-31,ledoit_wolf,Industrials,0.0668708655777303
2020-07-31,ledoit_wolf,Information Technology,1.2521421848285203e-17
2020-07-31,ledoit_wolf,Materials,0.15
2020-07-31,ledoit_wolf,Real Estate,1.0118158737360076e-17
2020-07-31,ledoit_wolf,Utilities,0.133700173553074
2020-07-31,sample,Communication Services,0.0895668955079514
2020-07-31,sample,Consumer Discretionary,0.1499999999999999
2020-07-31,sample,Consumer Staples,0.2499999999999999
2020-07-31,sample,Energy,0.0030711284264479024
2020-07-31,sample,Financials,6.951791082514689e-18
2020-07-31,sample,Health Care,0.15
2020-07-31,sample,Industrials,0.0717101977331751
2020-07-31,sample,Information Technology,2.6777434052758776e-17
2020-07-31,sample,Materials,0.15
2020-07-31,sample,Real Estate,0.0
2020-07-31,sample,Utilities,0.1356517783324254
2020-08-31,equal_weight,Communication Services,0.0909090909090908
2020-08-31,equal_weight,Consumer Discretionary,0.0909090909090908
2020-08-31,equal_weight,Consumer Staples,0.0909090909090908
2020-08-31,equal_weight,Energy,0.0909090909090908
2020-08-31,equal_weight,Financials,0.0909090909090908
2020-08-31,equal_weight,Health Care,0.0909090909090908
2020-08-31,equal_weight,Industrials,0.0909090909090908
2020-08-31,equal_weight,Information Technology,0.0909090909090908
2020-08-31,equal_weight,Materials,0.0909090909090908
2020-08-31,equal_weight,Real Estate,0.0909090909090908
2020-08-31,equal_weight,Utilities,0.0909090909090908
2020-08-31,ewma,Communication Services,0.0409184141727683
2020-08-31,ewma,Consumer Discretionary,0.1654820565256957
2020-08-31,ewma,Consumer Staples,0.15
2020-08-31,ewma,Energy,8.120504865326977e-18
2020-08-31,ewma,Financials,0.0969135944210595
2020-08-31,ewma,Health Care,0.176807216027221
2020-08-31,ewma,Industrials,0.051939619595418
2020-08-31,ewma,Information Technology,0.0472303548589227
2020-08-31,ewma,Materials,0.1207087443989145
2020-08-31,ewma,Real Estate,2.2708953315887792e-17
2020-08-31,ewma,Utilities,0.15
2020-08-31,ledoit_wolf,Communication Services,0.08350652760427821
2020-08-31,ledoit_wolf,Consumer Discretionary,0.15
2020-08-31,ledoit_wolf,Consumer Staples,0.24999999999999992
2020-08-31,ledoit_wolf,Energy,0.015516683273698902
2020-08-31,ledoit_wolf,Financials,2.097289460895989e-18
2020-08-31,ledoit_wolf,Health Care,0.15
2020-08-31,ledoit_wolf,Industrials,0.0714473685484667
2020-08-31,ledoit_wolf,Information Technology,0.0
2020-08-31,ledoit_wolf,Materials,0.15
2020-08-31,ledoit_wolf,Real Estate,0.0
2020-08-31,ledoit_wolf,Utilities,0.129529420573556
2020-08-31,sample,Communication Services,0.0842445238147233
2020-08-31,sample,Consumer Discretionary,0.15
2020-08-31,sample,Consumer Staples,0.2499999999999999
2020-08-31,sample,Energy,0.0090739837798468
2020-08-31,sample,Financials,1.2305807797281092e-20
2020-08-31,sample,Health Care,0.15
2020-08-31,sample,Industrials,0.0754347195782114
2020-08-31,sample,Information Technology,0.0
2020-08-31,sample,Materials,0.15
2020-08-31,sample,Real Estate,6.641782345241382e-18
2020-08-31,sample,Utilities,0.13124677282721808
2020-09-30,equal_weight,Communication Services,0.0909090909090908
2020-09-30,equal_weight,Consumer Discretionary,0.0909090909090908
2020-09-30,equal_weight,Consumer Staples,0.0909090909090908
2020-09-30,equal_weight,Energy,0.0909090909090908
2020-09-30,equal_weight,Financials,0.0909090909090908
2020-09-30,equal_weight,Health Care,0.0909090909090908
2020-09-30,equal_weight,Industrials,0.0909090909090908
2020-09-30,equal_weight,Information Technology,0.0909090909090908
2020-09-30,equal_weight,Materials,0.0909090909090908
2020-09-30,equal_weight,Real Estate,0.0909090909090908
2020-09-30,equal_weight,Utilities,0.0909090909090908
2020-09-30,ewma,Communication Services,0.0512378082440595
2020-09-30,ewma,Consumer Discretionary,2.0307118689558644e-17
2020-09-30,ewma,Consumer Staples,0.1499999999999999
2020-09-30,ewma,Energy,0.15
2020-09-30,ewma,Financials,0.04719999350545801
2020-09-30,ewma,Health Care,0.1970617842700274
2020-09-30,ewma,Industrials,0.1813579775543108
2020-09-30,ewma,Information Technology,4.901596786003001e-17
2020-09-30,ewma,Materials,0.0038416279567750084
2020-09-30,ewma,Real Estate,0.0
2020-09-30,ewma,Utilities,0.219300808469369
2020-09-30,ledoit_wolf,Communication Services,0.0644817070794426
2020-09-30,ledoit_wolf,Consumer Discretionary,0.15
2020-09-30,ledoit_wolf,Consumer Staples,0.2499999999999999
2020-09-30,ledoit_wolf,Energy,0.0296704751886267
2020-09-30,ledoit_wolf,Financials,1.0098238927501273e-17
2020-09-30,ledoit_wolf,Health Care,0.15
2020-09-30,ledoit_wolf,Industrials,0.0761365663340201
2020-09-30,ledoit_wolf,Information Technology,1.2189692101370866e-18
2020-09-30,ledoit_wolf,Materials,0.1499999999999999
2020-09-30,ledoit_wolf,Real Estate,0.0
2020-09-30,ledoit_wolf,Utilities,0.1297112513979102
2020-09-30,sample,Communication Services,0.06313072600825409
2020-09-30,sample,Consumer Discretionary,0.15
2020-09-30,sample,Consumer Staples,0.25
2020-09-30,sample,Energy,0.0251842675615066
2020-09-30,sample,Financials,8.706025955662504e-18
2020-09-30,sample,Health Care,0.15
2020-09-30,sample,Industrials,0.0805817197733554
2020-09-30,sample,Information Technology,3.2472273912148366e-18
2020-09-30,sample,Materials,0.1499999999999999
2020-09-30,sample,Real Estate,0.0
2020-09-30,sample,Utilities,0.1311032866568836
2020-10-30,equal_weight,Communication Services,0.0909090909090908
2020-10-30,equal_weight,Consumer Discretionary,0.0909090909090908
2020-10-30,equal_weight,Consumer Staples,0.0909090909090908
2020-10-30,equal_weight,Energy,0.0909090909090908
2020-10-30,equal_weight,Financials,0.0909090909090908
2020-10-30,equal_weight,Health Care,0.0909090909090908
2020-10-30,equal_weight,Industrials,0.0909090909090908
2020-10-30,equal_weight,Information Technology,0.0909090909090908
2020-10-30,equal_weight,Materials,0.0909090909090908
2020-10-30,equal_weight,Real Estate,0.0909090909090908
2020-10-30,equal_weight,Utilities,0.0909090909090908
2020-10-30,ewma,Communication Services,0.0
2020-10-30,ewma,Consumer Discretionary,0.1499999999999999
2020-10-30,ewma,Consumer Staples,0.1512659404745338
2020-10-30,ewma,Energy,0.0
2020-10-30,ewma,Financials,0.1055244878520927
2020-10-30,ewma,Health Care,0.15
2020-10-30,ewma,Industrials,0.0223368964932215
2020-10-30,ewma,Information Technology,1.1460752591929597e-18
2020-10-30,ewma,Materials,0.00864506971001101
2020-10-30,ewma,Real Estate,0.1622276054701407
2020-10-30,ewma,Utilities,0.25
2020-10-30,ledoit_wolf,Communication Services,0.060802509898660095
2020-10-30,ledoit_wolf,Consumer Discretionary,0.15
2020-10-30,ledoit_wolf,Consumer Staples,0.2499999999999999
2020-10-30,ledoit_wolf,Energy,0.0269075532401073
2020-10-30,ledoit_wolf,Financials,1.3891172790759102e-18
2020-10-30,ledoit_wolf,Health Care,0.15
2020-10-30,ledoit_wolf,Industrials,0.0811794641297185
2020-10-30,ledoit_wolf,Information Technology,1.871699308327232e-17
2020-10-30,ledoit_wolf,Materials,0.15
2020-10-30,ledoit_wolf,Real Estate,1.167866609807097e-19
2020-10-30,ledoit_wolf,Utilities,0.1311104727315138
2020-10-30,sample,Communication Services,0.0600344389117959
2020-10-30,sample,Consumer Discretionary,0.15
2020-10-30,sample,Consumer Staples,0.25
2020-10-30,sample,Energy,0.021449220572525404
2020-10-30,sample,Financials,0.0
2020-10-30,sample,Health Care,0.15
2020-10-30,sample,Industrials,0.0857090544417444
2020-10-30,sample,Information Technology,0.0
2020-10-30,sample,Materials,0.15
2020-10-30,sample,Real Estate,3.111788925890176e-18
2020-10-30,sample,Utilities,0.13280728607393422
2020-11-30,equal_weight,Communication Services,0.0909090909090908
2020-11-30,equal_weight,Consumer Discretionary,0.0909090909090908
2020-11-30,equal_weight,Consumer Staples,0.0909090909090908
2020-11-30,equal_weight,Energy,0.0909090909090908
2020-11-30,equal_weight,Financials,0.0909090909090908
2020-11-30,equal_weight,Health Care,0.0909090909090908
2020-11-30,equal_weight,Industrials,0.0909090909090908
2020-11-30,equal_weight,Information Technology,0.0909090909090908
2020-11-30,equal_weight,Materials,0.0909090909090908
2020-11-30,equal_weight,Real Estate,0.0909090909090908
2020-11-30,equal_weight,Utilities,0.0909090909090908
2020-11-30,ewma,Communication Services,8.375243426683375e-18
2020-11-30,ewma,Consumer Discretionary,0.08918937639691159
2020-11-30,ewma,Consumer Staples,0.24999999999999992
2020-11-30,ewma,Energy,0.0
2020-11-30,ewma,Financials,0.0
2020-11-30,ewma,Health Care,0.1520766154116495
2020-11-30,ewma,Industrials,0.02462125433504521
2020-11-30,ewma,Information Technology,2.1833923156798204e-18
2020-11-30,ewma,Materials,0.07654161779203163
2020-11-30,ewma,Real Estate,0.2499999999999999
2020-11-30,ewma,Utilities,0.1575711360643618
2020-11-30,ledoit_wolf,Communication Services,0.0673056475606464
2020-11-30,ledoit_wolf,Consumer Discretionary,0.15
2020-11-30,ledoit_wolf,Consumer Staples,0.2499999999999999
2020-11-30,ledoit_wolf,Energy,0.026789594337981504
2020-11-30,ledoit_wolf,Financials,3.755224358905767e-17
2020-11-30,ledoit_wolf,Health Care,0.15
2020-11-30,ledoit_wolf,Industrials,0.0915535958221612
2020-11-30,ledoit_wolf,Information Technology,0.0
2020-11-30,ledoit_wolf,Materials,0.15
2020-11-30,ledoit_wolf,Real Estate,8.388374012376424e-18
2020-11-30,ledoit_wolf,Utilities,0.1143511622792106
2020-11-30,sample,Communication Services,0.0684035138888095
2020-11-30,sample,Consumer Discretionary,0.15
2020-11-30,sample,Consumer Staples,0.2499999999999999
2020-11-30,sample,Energy,0.0230679784982366
2020-11-30,sample,Financials,1.0982344075647893e-18
2020-11-30,sample,Health Care,0.15
2020-11-30,sample,Industrials,0.0931676035486505
2020-11-30,sample,Information Technology,1.500891968395211e-17
2020-11-30,sample,Materials,0.15
2020-11-30,sample,Real Estate,2.132730052400291e-17
2020-11-30,sample,Utilities,0.1153609040643032
2020-12-31,equal_weight,Communication Services,0.0909090909090908
2020-12-31,equal_weight,Consumer Discretionary,0.0909090909090908
2020-12-31,equal_weight,Consumer Staples,0.0909090909090908
2020-12-31,equal_weight,Energy,0.0909090909090908
2020-12-31,equal_weight,Financials,0.0909090909090908
2020-12-31,equal_weight,Health Care,0.0909090909090908
2020-12-31,equal_weight,Industrials,0.0909090909090908
2020-12-31,equal_weight,Information Technology,0.0909090909090908
2020-12-31,equal_weight,Materials,0.0909090909090908
2020-12-31,equal_weight,Real Estate,0.0909090909090908
2020-12-31,equal_weight,Utilities,0.0909090909090908
2020-12-31,ewma,Communication Services,1.6737469176238266e-17
2020-12-31,ewma,Consumer Discretionary,0.2499999999999999
2020-12-31,ewma,Consumer Staples,0.2499999999999999
2020-12-31,ewma,Energy,1.2156269120265512e-17
2020-12-31,ewma,Financials,0.0514538372535683
2020-12-31,ewma,Health Care,0.15
2020-12-31,ewma,Industrials,0.07051896347103581
2020-12-31,ewma,Information Technology,0.1005097210541174
2020-12-31,ewma,Materials,3.330651860451793e-17
2020-12-31,ewma,Real Estate,1.666069313019209e-17
2020-12-31,ewma,Utilities,0.1275174782212783
2020-12-31,ledoit_wolf,Communication Services,0.0750289012848118
2020-12-31,ledoit_wolf,Consumer Discretionary,0.15000000000000002
2020-12-31,ledoit_wolf,Consumer Staples,0.2499999999999999
2020-12-31,ledoit_wolf,Energy,0.01996374318206281
2020-12-31,ledoit_wolf,Financials,0.0
2020-12-31,ledoit_wolf,Health Care,0.15
2020-12-31,ledoit_wolf,Industrials,0.1094303469109732
2020-12-31,ledoit_wolf,Information Technology,9.22044211408798e-18
2020-12-31,ledoit_wolf,Materials,0.15
2020-12-31,ledoit_wolf,Real Estate,2.4203613215372556e-17
2020-12-31,ledoit_wolf,Utilities,0.0955770086221516
2020-12-31,sample,Communication Services,0.076019024818569
2020-12-31,sample,Consumer Discretionary,0.15
2020-12-31,sample,Consumer Staples,0.2499999999999999
2020-12-31,sample,Energy,0.014420670428679203
2020-12-31,sample,Financials,5.475320254709888e-18
2020-12-31,sample,Health Care,0.15
2020-12-31,sample,Industrials,0.1138137235868467
2020-12-31,sample,Information Technology,1.5687880466377311e-19
2020-12-31,sample,Materials,0.15
2020-12-31,sample,Real Estate,1.2915481671204776e-17
2020-12-31,sample,Utilities,0.0957465811659047
2021-01-29,equal_weight,Communication Services,0.0909090909090908
2021-01-29,equal_weight,Consumer Discretionary,0.0909090909090908
2021-01-29,equal_weight,Consumer Staples,0.0909090909090908
2021-01-29,equal_weight,Energy,0.0909090909090908
2021-01-29,equal_weight,Financials,0.0909090909090908
2021-01-29,equal_weight,Health Care,0.0909090909090908
2021-01-29,equal_weight,Industrials,0.0909090909090908
2021-01-29,equal_weight,Information Technology,0.0909090909090908
2021-01-29,equal_weight,Materials,0.0909090909090908
2021-01-29,equal_weight,Real Estate,0.0909090909090908
2021-01-29,equal_weight,Utilities,0.0909090909090908
2021-01-29,ewma,Communication Services,4.733897735614834e-17
2021-01-29,ewma,Consumer Discretionary,0.1024962125726147
2021-01-29,ewma,Consumer Staples,0.1112863614499421
2021-01-29,ewma,Energy,0.060025166099568
2021-01-29,ewma,Financials,0.0469290692592564
2021-01-29,ewma,Health Care,0.15537201069604972
2021-01-29,ewma,Industrials,0.0660869159913595
2021-01-29,ewma,Information Technology,0.0939966618013496
2021-01-29,ewma,Materials,0.06380760212985942
2021-01-29,ewma,Real Estate,0.15
2021-01-29,ewma,Utilities,0.15000000000000002
2021-01-29,ledoit_wolf,Communication Services,0.074716006190937
2021-01-29,ledoit_wolf,Consumer Discretionary,0.15
2021-01-29,ledoit_wolf,Consumer Staples,0.25
2021-01-29,ledoit_wolf,Energy,0.0091464075333134
2021-01-29,ledoit_wolf,Financials,2.429661841179568e-18
2021-01-29,ledoit_wolf,Health Care,0.15
2021-01-29,ledoit_wolf,Industrials,0.1301272955513669
2021-01-29,ledoit_wolf,Information Technology,0.0
2021-01-29,ledoit_wolf,Materials,0.15
2021-01-29,ledoit_wolf,Real Estate,9.635817740017282e-18
2021-01-29,ledoit_wolf,Utilities,0.0860102907243824
2021-01-29,sample,Communication Services,0.0716027648638639
2021-01-29,sample,Consumer Discretionary,0.15
2021-01-29,sample,Consumer Staples,0.25
2021-01-29,sample,Energy,0.0036063661627518
2021-01-29,sample,Financials,0.0
2021-01-29,sample,Health Care,0.15
2021-01-29,sample,Industrials,0.1351011946061276
2021-01-29,sample,Information Technology,0.0
2021-01-29,sample,Materials,0.15
2021-01-29,sample,Real Estate,3.4429581855199506e-19
2021-01-29,sample,Utilities,0.0896896743672564
2021-02-26,equal_weight,Communication Services,0.0909090909090908
2021-02-26,equal_weight,Consumer Discretionary,0.0909090909090908
2021-02-26,equal_weight,Consumer Staples,0.0909090909090908
2021-02-26,equal_weight,Energy,0.0909090909090908
2021-02-26,equal_weight,Financials,0.0909090909090908
2021-02-26,equal_weight,Health Care,0.0909090909090908
2021-02-26,equal_weight,Industrials,0.0909090909090908
2021-02-26,equal_weight,Information Technology,0.0909090909090908
2021-02-26,equal_weight,Materials,0.0909090909090908
2021-02-26,equal_weight,Real Estate,0.0909090909090908
2021-02-26,equal_weight,Utilities,0.0909090909090908
2021-02-26,ewma,Communication Services,0.0
2021-02-26,ewma,Consumer Discretionary,0.1149278542175099
2021-02-26,ewma,Consumer Staples,0.10762514345970639
2021-02-26,ewma,Energy,9.943319767818232e-18
2021-02-26,ewma,Financials,2.5868386209146332e-18
2021-02-26,ewma,Health Care,0.25
2021-02-26,ewma,Industrials,0.1760149510462916
2021-02-26,ewma,Information Technology,0.1945329399527398
2021-02-26,ewma,Materials,5.440492620214371e-18
2021-02-26,ewma,Real Estate,0.006899111323752104
2021-02-26,ewma,Utilities,0.15
2021-02-26,ledoit_wolf,Communication Services,0.077939855323611
2021-02-26,ledoit_wolf,Consumer Discretionary,0.15
2021-02-26,ledoit_wolf,Consumer Staples,0.2499999999999998
2021-02-26,ledoit_wolf,Energy,0.0035530819481872002
2021-02-26,ledoit_wolf,Financials,1.1571602534513551e-17
2021-02-26,ledoit_wolf,Health Care,0.1499999999999999
2021-02-26,ledoit_wolf,Industrials,0.1329517650026246
2021-02-26,ledoit_wolf,Information Technology,1.6558179291291386e-17
2021-02-26,ledoit_wolf,Materials,0.15
2021-02-26,ledoit_wolf,Real Estate,1.3594443473458279e-17
2021-02-26,ledoit_wolf,Utilities,0.0855552977255768
2021-02-26,sample,Communication Services,0.0746430932273188
2021-02-26,sample,Consumer Discretionary,0.15
2021-02-26,sample,Consumer Staples,0.25
2021-02-26,sample,Energy,0.0
2021-02-26,sample,Financials,3.205210424086016e-18
2021-02-26,sample,Health Care,0.15
2021-02-26,sample,Industrials,0.1361736850434092
2021-02-26,sample,Information Technology,0.0
2021-02-26,sample,Materials,0.15
2021-02-26,sample,Real Estate,0.0
2021-02-26,sample,Utilities,0.0891832217292718
2021-03-31,equal_weight,Communication Services,0.0909090909090908
2021-03-31,equal_weight,Consumer Discretionary,0.0909090909090908
2021-03-31,equal_weight,Consumer Staples,0.0909090909090908
2021-03-31,equal_weight,Energy,0.0909090909090908
2021-03-31,equal_weight,Financials,0.0909090909090908
2021-03-31,equal_weight,Health Care,0.0909090909090908
2021-03-31,equal_weight,Industrials,0.0909090909090908
2021-03-31,equal_weight,Information Technology,0.0909090909090908
2021-03-31,equal_weight,Materials,0.0909090909090908
2021-03-31,equal_weight,Real Estate,0.0909090909090908
2021-03-31,equal_weight,Utilities,0.0909090909090908
2021-03-31,ewma,Communication Services,0.0652928322154695
2021-03-31,ewma,Consumer Discretionary,0.2055111453829811
2021-03-31,ewma,Consumer Staples,0.0639703616961663
2021-03-31,ewma,Energy,9.161906352001779e-18
2021-03-31,ewma,Financials,0.2101935644218432
2021-03-31,ewma,Health Care,0.2499999999999999
2021-03-31,ewma,Industrials,0.019969751965929903
2021-03-31,ewma,Information Technology,0.0350623443176099
2021-03-31,ewma,Materials,4.5206436740221826e-17
2021-03-31,ewma,Real Estate,0.0
2021-03-31,ewma,Utilities,0.15
2021-03-31,ledoit_wolf,Communication Services,0.08028220916449941
2021-03-31,ledoit_wolf,Consumer Discretionary,0.14999999999999994
2021-03-31,ledoit_wolf,Consumer Staples,0.2499999999999998
2021-03-31,ledoit_wolf,Energy,0.0033534193880168043
2021-03-31,ledoit_wolf,Financials,4.329960212697027e-18
2021-03-31,ledoit_wolf,Health Care,0.14999999999999994
2021-03-31,ledoit_wolf,Industrials,0.1318890873970755
2021-03-31,ledoit_wolf,Information Technology,1.567485536289737e-17
2021-03-31,ledoit_wolf,Materials,0.15000000000000002
2021-03-31,ledoit_wolf,Real Estate,1.6934641421499413e-17
2021-03-31,ledoit_wolf,Utilities,0.08447528405040822
2021-03-31,sample,Communication Services,0.0771853828500257
2021-03-31,sample,Consumer Discretionary,0.15
2021-03-31,sample,Consumer Staples,0.25
2021-03-31,sample,Energy,2.5895593696818077e-17
2021-03-31,sample,Financials,1.6554237470579325e-18
2021-03-31,sample,Health Care,0.15
2021-03-31,sample,Industrials,0.1349755673548838
2021-03-31,sample,Information Technology,0.0
2021-03-31,sample,Materials,0.15
2021-03-31,sample,Real Estate,0.0
2021-03-31,sample,Utilities,0.0878390497950902
